"Gender","Domicile.on.Programme.Entry","Nationality","Fee.Status.Grouping","Fee.Status.Description","Programme.Of.Study.Sought.Title","Year.Of.Attendance","Year.Of.Programme","Course.Code","Course.Name","AnonID"
"F","Hong Kong","Hong Kong (Special Administrative Region of China)","OVERSEAS","Overseas/International fee rate","Economics with Environmental Studies",1,1,"MATH08057","Introduction to Linear Algebra","42e42a4c"
"M","Hungary","Hungary","SEU","EU/EEA fee rate","Electrical And Mechanical Engineering",2,2,"MATH08074","Engineering Mathematics 1a","db337f34"
"M","Hungary","Hungary","SEU","EU/EEA fee rate","Electrical And Mechanical Engineering",2,2,"MATH08075","Engineering Mathematics 1b","db337f34"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Physics",2,2,"MATH08057","Introduction to Linear Algebra","951c7958"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Physics",2,2,"MATH08058","Calculus and its Applications","951c7958"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Physics",2,2,"MATH08059","Proofs and Problem Solving","951c7958"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Physics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","951c7958"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Physics",2,2,"MATH08064","Fundamentals of Pure Mathematics","951c7958"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Physics",2,2,"MATH08065","Computing and Numerics","951c7958"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Physics",2,2,"MATH08066","Probability","951c7958"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Physics",2,2,"MATH08068","Facets of Mathematics","951c7958"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Civil Engineering",2,2,"MATH08074","Engineering Mathematics 1a","fb105bab"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Civil Engineering",2,2,"MATH08075","Engineering Mathematics 1b","fb105bab"
"M","Scotland","Pakistan","SEU","Scotland fee rate","Chemical Engineering",2,2,"MATH08074","Engineering Mathematics 1a","df7c7350"
"M","Scotland","Pakistan","SEU","Scotland fee rate","Chemical Engineering",2,2,"MATH08075","Engineering Mathematics 1b","df7c7350"
"F","Bulgaria","Bulgaria","SEU","EU/EEA fee rate","Artificial Intelligence and Computer Science",2,2,"MATH08057","Introduction to Linear Algebra","eeeea3ef"
"F","Bulgaria","Bulgaria","SEU","EU/EEA fee rate","Artificial Intelligence and Computer Science",2,2,"MATH08058","Calculus and its Applications","eeeea3ef"
"F","Bulgaria","Bulgaria","SEU","EU/EEA fee rate","Artificial Intelligence and Computer Science",2,2,"MATH08067","Probability with Applications","eeeea3ef"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Civil Engineering",2,2,"MATH08074","Engineering Mathematics 1a","eb34ba7f"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Civil Engineering",2,2,"MATH08075","Engineering Mathematics 1b","eb34ba7f"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Biological Sciences",2,2,"MATH08057","Introduction to Linear Algebra","37b4bd1c"
"F","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Biological Sciences",2,2,"MATH08058","Calculus and its Applications","37b4bd1c"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemistry",2,2,"MATH08072","Mathematics for the Natural Sciences 1a","9916685e"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemistry",2,2,"MATH08073","Mathematics for the Natural Sciences 1b","9916685e"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Fashion",2,1,"MATH08057","Introduction to Linear Algebra","78dbab2"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Fashion",2,1,"MATH08058","Calculus and its Applications","78dbab2"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science and Mathematics",2,2,"MATH08057","Introduction to Linear Algebra","73adff59"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science and Mathematics",2,2,"MATH08058","Calculus and its Applications","73adff59"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science and Mathematics",2,2,"MATH08059","Proofs and Problem Solving","73adff59"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science and Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","73adff59"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science and Mathematics",2,2,"MATH08064","Fundamentals of Pure Mathematics","73adff59"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science and Mathematics",2,2,"MATH08066","Probability","73adff59"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Electronics and Electrical Engineering",1,1,"MATH08074","Engineering Mathematics 1a","4f3c4315"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Electronics and Electrical Engineering",1,1,"MATH08075","Engineering Mathematics 1b","4f3c4315"
"N","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science",2,2,"MATH08057","Introduction to Linear Algebra","9ce69eb0"
"N","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science",2,2,"MATH08058","Calculus and its Applications","9ce69eb0"
"N","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science",2,2,"MATH08067","Probability with Applications","9ce69eb0"
"M","England","El Salvador","RUK","England/Wales/N Ireland fee rate","Computer Science",1,1,"MATH08057","Introduction to Linear Algebra","d9540be4"
"M","England","El Salvador","RUK","England/Wales/N Ireland fee rate","Computer Science",1,1,"MATH08058","Calculus and its Applications","d9540be4"
"M","Egypt","Egypt","OVERSEAS","Overseas/International fee rate","Biological Sciences",2,2,"MATH08058","Calculus and its Applications","4c95ce9"
"M","Egypt","Egypt","OVERSEAS","Overseas/International fee rate","Biological Sciences",2,2,"MATH08072","Mathematics for the Natural Sciences 1a","4c95ce9"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Statistics",2,2,"MATH08057","Introduction to Linear Algebra","7663cb52"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Statistics",2,2,"MATH08058","Calculus and its Applications","7663cb52"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Statistics",2,2,"MATH08059","Proofs and Problem Solving","7663cb52"
"F","Germany","United Kingdom","SEU","EU/EEA fee rate","Chemistry",2,2,"MATH08072","Mathematics for the Natural Sciences 1a","d35c8d28"
"F","Germany","United Kingdom","SEU","EU/EEA fee rate","Chemistry",2,2,"MATH08073","Mathematics for the Natural Sciences 1b","d35c8d28"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering with Management",2,1,"MATH08074","Engineering Mathematics 1a","13ae561"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering with Management",2,1,"MATH08075","Engineering Mathematics 1b","13ae561"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Software Engineering",1,1,"MATH08057","Introduction to Linear Algebra","f75d2706"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Software Engineering",1,1,"MATH08058","Calculus and its Applications","f75d2706"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Primary Education with Mathematics",2,2,"MATH08057","Introduction to Linear Algebra","ece455ea"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Primary Education with Mathematics",2,2,"MATH08058","Calculus and its Applications","ece455ea"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Primary Education with Mathematics",2,2,"MATH08059","Proofs and Problem Solving","ece455ea"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Primary Education with Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","ece455ea"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering with Renewable Energy",2,2,"MATH08074","Engineering Mathematics 1a","1eb67bc1"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering with Renewable Energy",2,2,"MATH08075","Engineering Mathematics 1b","1eb67bc1"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering with Renewable Energy",2,2,"MATH08057","Introduction to Linear Algebra","f9246f4b"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering with Renewable Energy",2,2,"MATH08058","Calculus and its Applications","f9246f4b"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Primary Education with Mathematics",2,2,"MATH08057","Introduction to Linear Algebra","44e5f2e0"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Primary Education with Mathematics",2,2,"MATH08058","Calculus and its Applications","44e5f2e0"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Primary Education with Mathematics",2,2,"MATH08059","Proofs and Problem Solving","44e5f2e0"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Primary Education with Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","44e5f2e0"
"M","Scotland","Poland","SEU","Scotland fee rate","Mechanical Engineering",2,2,"MATH08074","Engineering Mathematics 1a","9446449d"
"M","Scotland","Poland","SEU","Scotland fee rate","Mechanical Engineering",2,2,"MATH08075","Engineering Mathematics 1b","9446449d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Civil Engineering",2,1,"MATH08074","Engineering Mathematics 1a","7a9b7fe6"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Civil Engineering",2,1,"MATH08075","Engineering Mathematics 1b","7a9b7fe6"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Medicinal and Biological Chemistry",2,2,"MATH08072","Mathematics for the Natural Sciences 1a","5b138c68"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Medicinal and Biological Chemistry",2,2,"MATH08073","Mathematics for the Natural Sciences 1b","5b138c68"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Physics",2,1,"MATH08058","Calculus and its Applications","5902e4a"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Engineering",2,2,"MATH08074","Engineering Mathematics 1a","cac5e6bf"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Chemical Engineering",2,2,"MATH08075","Engineering Mathematics 1b","cac5e6bf"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mechanical Engineering",2,2,"MATH08074","Engineering Mathematics 1a","2f922c01"
"M","England","United Kingdom","RUK","England/Wales/N Ireland fee rate","Mechanical Engineering",2,2,"MATH08075","Engineering Mathematics 1b","2f922c01"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Statistics",1,1,"MATH08057","Introduction to Linear Algebra","a4b1ba41"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Statistics",1,1,"MATH08058","Calculus and its Applications","a4b1ba41"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematics and Statistics",1,1,"MATH08059","Proofs and Problem Solving","a4b1ba41"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Engineering",2,2,"MATH08074","Engineering Mathematics 1a","ef44a5bd"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Chemical Engineering",2,2,"MATH08075","Engineering Mathematics 1b","ef44a5bd"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Primary Education with Mathematics",2,2,"MATH08057","Introduction to Linear Algebra","a0d7163d"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Primary Education with Mathematics",2,2,"MATH08058","Calculus and its Applications","a0d7163d"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Primary Education with Mathematics",2,2,"MATH08059","Proofs and Problem Solving","a0d7163d"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Primary Education with Mathematics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","a0d7163d"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",2,2,"MATH08074","Engineering Mathematics 1a","80e3505f"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",2,2,"MATH08075","Engineering Mathematics 1b","80e3505f"
"M","China","China","OVERSEAS","Overseas/International fee rate","Economics and Statistics",2,2,"MATH08051","Statistics (Year 2)","72b17e74"
"M","China","China","OVERSEAS","Overseas/International fee rate","Economics and Statistics",2,2,"MATH08057","Introduction to Linear Algebra","72b17e74"
"M","China","China","OVERSEAS","Overseas/International fee rate","Economics and Statistics",2,2,"MATH08058","Calculus and its Applications","72b17e74"
"M","China","China","OVERSEAS","Overseas/International fee rate","Economics and Statistics",2,2,"MATH08059","Proofs and Problem Solving","72b17e74"
"M","China","China","OVERSEAS","Overseas/International fee rate","Economics and Statistics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","72b17e74"
"M","China","China","OVERSEAS","Overseas/International fee rate","Economics and Statistics",2,2,"MATH08064","Fundamentals of Pure Mathematics","72b17e74"
"M","China","China","OVERSEAS","Overseas/International fee rate","Economics and Statistics",2,2,"MATH08066","Probability","72b17e74"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",2,2,"MATH08074","Engineering Mathematics 1a","bf2168b5"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mechanical Engineering",2,2,"MATH08075","Engineering Mathematics 1b","bf2168b5"
"F","Lithuania","Lithuania","SEU","EU/EEA fee rate","Structural Engineering with Architecture",2,2,"MATH08074","Engineering Mathematics 1a","728fbc91"
"F","Lithuania","Lithuania","SEU","EU/EEA fee rate","Structural Engineering with Architecture",2,2,"MATH08075","Engineering Mathematics 1b","728fbc91"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science",2,2,"MATH08057","Introduction to Linear Algebra","64218f15"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science",2,2,"MATH08058","Calculus and its Applications","64218f15"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Computer Science",2,2,"MATH08067","Probability with Applications","64218f15"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",2,2,"MATH08051","Statistics (Year 2)","3696fed4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",2,2,"MATH08057","Introduction to Linear Algebra","3696fed4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",2,2,"MATH08058","Calculus and its Applications","3696fed4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",2,2,"MATH08059","Proofs and Problem Solving","3696fed4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",2,2,"MATH08063","Several Variable Calculus and Differential Equations","3696fed4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",2,2,"MATH08064","Fundamentals of Pure Mathematics","3696fed4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Mathematical Physics",2,2,"MATH08066","Probability","3696fed4"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Structural Engineering with Architecture",2,2,"MATH08074","Engineering Mathematics 1a","269bbf18"
"M","Scotland","United Kingdom","SEU","Scotland fee rate","Structural Engineering with Architecture",2,2,"MATH08075","Engineering Mathematics 1b","269bbf18"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Primary Education with Scottish Studies",2,1,"MATH08057","Introduction to Linear Algebra","bee73d71"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Primary Education with Scottish Studies",2,1,"MATH08058","Calculus and its Applications","bee73d71"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Medicinal and Biological Chemistry with a Year Abroad",2,2,"MATH08072","Mathematics for the Natural Sciences 1a","4d09a6b6"
"F","Scotland","United Kingdom","SEU","Scotland fee rate","Medicinal and Biological Chemistry with a Year Abroad",2,2,"MATH08073","Mathematics for the Natural Sciences 1b","4d09a6b6"
